Date and Time, Depth (M), Water Temp. (°C)
2024-06-24T00:00:14-0700, -9 m, 12.7680
2024-06-24T12:00:14-0700, -10 m, 11.8040
2024-06-24T12:00:14-0700, -11 m, 11.7660
2024-06-24T12:00:14-0700, -12 m, 11.7460
2024-06-24T12:00:14-0700, -13 m, 11.7240
2024-06-24T12:00:14-0700, -14 m, 11.6830
2024-06-24T12:00:14-0700, -15 m, 11.6360
2024-06-24T12:00:14-0700, -16 m, 11.6210
2024-06-24T12:00:14-0700, -17 m, 11.6060
2024-06-24T12:00:14-0700, -18 m, 11.5930
2024-06-24T12:00:14-0700, -19 m, 11.5850
2024-06-24T12:00:14-0700, -20 m, 11.5770
2024-06-24T12:00:14-0700, -21 m, 11.5720
2024-06-24T12:00:14-0700, -22 m, 11.5710
2024-06-24T12:00:14-0700, -23 m, 11.5610
2024-06-24T12:00:14-0700, -24 m, 11.5330
2024-06-24T12:00:14-0700, -25 m, 11.5180
2024-06-24T12:00:14-0700, -26 m, 11.5120
2024-06-24T12:00:14-0700, -27 m, 11.5020
2024-06-24T12:00:14-0700, -28 m, 11.4850
2024-06-24T12:00:14-0700, -29 m, 11.4800
2024-06-24T12:00:14-0700, -30 m, 11.4770
2024-06-24T12:00:14-0700, -31 m, 11.4750
2024-06-24T12:00:14-0700, -32 m, 11.4770
2024-06-24T12:00:14-0700, -33 m, 11.4550
2024-06-24T12:00:14-0700, -34 m, 11.4500
2024-06-24T12:00:14-0700, -35 m, 11.4450
2024-06-24T12:00:14-0700, -36 m, 11.4280
2024-06-24T12:00:14-0700, -37 m, 11.4060
2024-06-24T12:00:14-0700, -38 m, 11.3960
2024-06-24T12:00:14-0700, -39 m, 11.3870
2024-06-24T12:00:14-0700, -40 m, 11.3790
2024-06-24T12:00:14-0700, -41 m, 11.3740
2024-06-24T12:00:14-0700, -42 m, 11.3670
2024-06-24T12:00:14-0700, -43 m, 11.3570
2024-06-24T12:00:14-0700, -44 m, 11.3390
2024-06-24T12:00:14-0700, -45 m, 11.3260
2024-06-24T12:00:14-0700, -46 m, 11.3110
2024-06-24T12:00:14-0700, -47 m, 11.3030
2024-06-24T12:00:14-0700, -48 m, 11.3090
2024-06-24T12:00:14-0700, -49 m, 11.3060
2024-06-24T12:00:14-0700, -50 m, 11.3040
2024-06-24T12:00:14-0700, -51 m, 11.2940
2024-06-24T12:00:14-0700, -52 m, 11.2820
2024-06-24T12:00:14-0700, -53 m, 11.2760
2024-06-24T12:00:14-0700, -54 m, 11.2680
2024-06-24T12:00:14-0700, -55 m, 11.2530
2024-06-24T12:00:14-0700, -56 m, 11.2440
2024-06-24T12:00:14-0700, -57 m, 11.2430
2024-06-24T12:00:14-0700, -58 m, 11.2380
2024-06-24T12:00:14-0700, -59 m, 11.2170
2024-06-24T12:00:14-0700, -5 m, 12.6060
2024-06-24T12:00:14-0700, -60 m, 11.1480
2024-06-24T12:00:14-0700, -61 m, 11.0780
2024-06-24T12:00:14-0700, -62 m, 11.0190
2024-06-24T12:00:14-0700, -63 m, 10.9490
2024-06-24T12:00:14-0700, -64 m, 10.9190
2024-06-24T12:00:14-0700, -65 m, 10.9130
2024-06-24T12:00:14-0700, -66 m, 10.8980
2024-06-24T12:00:14-0700, -67 m, 10.8840
2024-06-24T12:00:14-0700, -68 m, 10.8800
2024-06-24T12:00:14-0700, -69 m, 10.8730
2024-06-24T12:00:14-0700, -6 m, 12.3360
2024-06-24T12:00:14-0700, -70 m, 10.8680
2024-06-24T12:00:14-0700, -71 m, 10.8600
2024-06-24T12:00:14-0700, -72 m, 10.8580
2024-06-24T12:00:14-0700, -73 m, 10.8510
2024-06-24T12:00:14-0700, -74 m, 10.8320
2024-06-24T12:00:14-0700, -75 m, 10.8170
2024-06-24T12:00:14-0700, -76 m, 10.8030
2024-06-24T12:00:14-0700, -77 m, 10.7880
2024-06-24T12:00:14-0700, -78 m, 10.7560
2024-06-24T12:00:14-0700, -79 m, 10.7330
2024-06-24T12:00:14-0700, -7 m, 12.2060
2024-06-24T12:00:14-0700, -80 m, 10.7130
2024-06-24T12:00:14-0700, -8 m, 12.0770
2024-06-24T12:00:14-0700, -9 m, 11.9430
2024-06-25T00:00:14-0700, -10 m, 12.3920
2024-06-25T00:00:14-0700, -11 m, 12.3940
2024-06-25T00:00:14-0700, -12 m, 12.3930
2024-06-25T00:00:14-0700, -13 m, 12.3890
2024-06-25T00:00:14-0700, -14 m, 12.3710
2024-06-25T00:00:14-0700, -15 m, 12.3650
2024-06-25T00:00:14-0700, -16 m, 12.3710
2024-06-25T00:00:14-0700, -17 m, 12.2910
2024-06-25T00:00:14-0700, -18 m, 12.2500
2024-06-25T00:00:14-0700, -19 m, 12.2160
2024-06-25T00:00:14-0700, -20 m, 12.1830
2024-06-25T00:00:14-0700, -21 m, 12.1270
2024-06-25T00:00:14-0700, -22 m, 12.0030
2024-06-25T00:00:14-0700, -23 m, 11.9150
2024-06-25T00:00:14-0700, -24 m, 11.8840
2024-06-25T00:00:14-0700, -25 m, 11.8140
2024-06-25T00:00:14-0700, -26 m, 11.7790
2024-06-25T00:00:14-0700, -27 m, 11.7410
2024-06-25T00:00:14-0700, -28 m, 11.6710
2024-06-25T00:00:14-0700, -29 m, 11.6380
2024-06-25T00:00:14-0700, -30 m, 11.6310
2024-06-25T00:00:14-0700, -31 m, 11.6150
2024-06-25T00:00:14-0700, -32 m, 11.6080
2024-06-25T00:00:14-0700, -33 m, 11.5950
2024-06-25T00:00:14-0700, -34 m, 11.5810
2024-06-25T00:00:14-0700, -35 m, 11.5600
2024-06-25T00:00:14-0700, -36 m, 11.5370
2024-06-25T00:00:14-0700, -37 m, 11.5220
2024-06-25T00:00:14-0700, -38 m, 11.5110
2024-06-25T00:00:14-0700, -39 m, 11.4940
2024-06-25T00:00:14-0700, -40 m, 11.4910
2024-06-25T00:00:14-0700, -41 m, 11.4790
2024-06-25T00:00:14-0700, -42 m, 11.4620
2024-06-25T00:00:14-0700, -43 m, 11.4390
2024-06-25T00:00:14-0700, -44 m, 11.4310
2024-06-25T00:00:14-0700, -45 m, 11.4280
2024-06-25T00:00:14-0700, -46 m, 11.4250
2024-06-25T00:00:14-0700, -47 m, 11.4210
2024-06-25T00:00:14-0700, -48 m, 11.4240
2024-06-25T00:00:14-0700, -49 m, 11.4220
2024-06-25T00:00:14-0700, -50 m, 11.4200
2024-06-25T00:00:14-0700, -51 m, 11.4180
2024-06-25T00:00:14-0700, -52 m, 11.4170
2024-06-25T00:00:14-0700, -53 m, 11.4170
2024-06-25T00:00:14-0700, -54 m, 11.4150
2024-06-25T00:00:14-0700, -55 m, 11.4110
2024-06-25T00:00:14-0700, -56 m, 11.4070
2024-06-25T00:00:14-0700, -57 m, 11.4060
2024-06-25T00:00:14-0700, -58 m, 11.4060
2024-06-25T00:00:14-0700, -59 m, 11.4010
2024-06-25T00:00:14-0700, -5 m, 12.4390
2024-06-25T00:00:14-0700, -60 m, 11.3960
2024-06-25T00:00:14-0700, -61 m, 11.3950
2024-06-25T00:00:14-0700, -62 m, 11.3940
2024-06-25T00:00:14-0700, -63 m, 11.3880
2024-06-25T00:00:14-0700, -64 m, 11.3710
2024-06-25T00:00:14-0700, -65 m, 11.3570
2024-06-25T00:00:14-0700, -66 m, 11.3540
2024-06-25T00:00:14-0700, -67 m, 11.3580
2024-06-25T00:00:14-0700, -68 m, 11.3600
2024-06-25T00:00:14-0700, -69 m, 11.3530
2024-06-25T00:00:14-0700, -6 m, 12.4090
2024-06-25T00:00:14-0700, -70 m, 11.3470
2024-06-25T00:00:14-0700, -71 m, 11.2970
2024-06-25T00:00:14-0700, -72 m, 11.1370
2024-06-25T00:00:14-0700, -73 m, 11.0150
2024-06-25T00:00:14-0700, -74 m, 10.9680
2024-06-25T00:00:14-0700, -75 m, 10.9350
2024-06-25T00:00:14-0700, -76 m, 10.8640
2024-06-25T00:00:14-0700, -77 m, 10.7870
2024-06-25T00:00:14-0700, -78 m, 10.7450
2024-06-25T00:00:14-0700, -79 m, 10.7150
2024-06-25T00:00:14-0700, -7 m, 12.4080
2024-06-25T00:00:14-0700, -80 m, 10.7000
2024-06-25T00:00:14-0700, -8 m, 12.3920
2024-06-25T00:00:14-0700, -9 m, 12.3900
2024-06-25T12:00:14-0700, -10 m, 11.9130
2024-06-25T12:00:14-0700, -11 m, 11.8840
2024-06-25T12:00:14-0700, -12 m, 11.8690
2024-06-25T12:00:14-0700, -13 m, 11.8310
2024-06-25T12:00:14-0700, -14 m, 11.7590
2024-06-25T12:00:14-0700, -15 m, 11.6640
2024-06-25T12:00:14-0700, -16 m, 11.5910
2024-06-25T12:00:14-0700, -17 m, 11.5580
2024-06-25T12:00:14-0700, -18 m, 11.5370
2024-06-25T12:00:14-0700, -19 m, 11.5330
2024-06-25T12:00:14-0700, -20 m, 11.5250
2024-06-25T12:00:14-0700, -21 m, 11.5190
2024-06-25T12:00:14-0700, -22 m, 11.5200
2024-06-25T12:00:14-0700, -23 m, 11.5160
2024-06-25T12:00:14-0700, -24 m, 11.5040
2024-06-25T12:00:14-0700, -25 m, 11.4930
2024-06-25T12:00:14-0700, -26 m, 11.4890
2024-06-25T12:00:14-0700, -27 m, 11.4850
2024-06-25T12:00:14-0700, -28 m, 11.4850
2024-06-25T12:00:14-0700, -29 m, 11.4750
2024-06-25T12:00:14-0700, -30 m, 11.4590
2024-06-25T12:00:14-0700, -31 m, 11.4420
2024-06-25T12:00:14-0700, -32 m, 11.4090
2024-06-25T12:00:14-0700, -33 m, 11.3880
2024-06-25T12:00:14-0700, -34 m, 11.3800
2024-06-25T12:00:14-0700, -35 m, 11.3750
2024-06-25T12:00:14-0700, -36 m, 11.3700
2024-06-25T12:00:14-0700, -37 m, 11.3560
2024-06-25T12:00:14-0700, -38 m, 11.3250
2024-06-25T12:00:14-0700, -39 m, 11.2830
2024-06-25T12:00:14-0700, -40 m, 11.2540
2024-06-25T12:00:14-0700, -41 m, 11.2310
2024-06-25T12:00:14-0700, -42 m, 11.1880
2024-06-25T12:00:14-0700, -43 m, 11.1510
2024-06-25T12:00:14-0700, -44 m, 11.1380
2024-06-25T12:00:14-0700, -45 m, 11.1350
2024-06-25T12:00:14-0700, -46 m, 11.1320
2024-06-25T12:00:14-0700, -47 m, 11.1220
2024-06-25T12:00:14-0700, -48 m, 11.1090
2024-06-25T12:00:14-0700, -49 m, 11.0980
2024-06-25T12:00:14-0700, -50 m, 11.0810
2024-06-25T12:00:14-0700, -51 m, 11.0790
2024-06-25T12:00:14-0700, -52 m, 11.0780
2024-06-25T12:00:14-0700, -53 m, 11.0760
2024-06-25T12:00:14-0700, -54 m, 11.0680
2024-06-25T12:00:14-0700, -55 m, 11.0620
2024-06-25T12:00:14-0700, -56 m, 11.0420
2024-06-25T12:00:14-0700, -57 m, 11.0190
2024-06-25T12:00:14-0700, -58 m, 11.0010
2024-06-25T12:00:14-0700, -59 m, 10.9290
2024-06-25T12:00:14-0700, -5 m, 12.2220
2024-06-25T12:00:14-0700, -60 m, 10.9300
2024-06-25T12:00:14-0700, -61 m, 10.9270
2024-06-25T12:00:14-0700, -62 m, 10.9200
2024-06-25T12:00:14-0700, -63 m, 10.8840
2024-06-25T12:00:14-0700, -64 m, 10.8560
2024-06-25T12:00:14-0700, -65 m, 10.8390
2024-06-25T12:00:14-0700, -66 m, 10.8260
2024-06-25T12:00:14-0700, -67 m, 10.8150
2024-06-25T12:00:14-0700, -68 m, 10.7660
2024-06-25T12:00:14-0700, -69 m, 10.7510
2024-06-25T12:00:14-0700, -6 m, 12.1400
2024-06-25T12:00:14-0700, -70 m, 10.7580
2024-06-25T12:00:14-0700, -71 m, 10.7620
2024-06-25T12:00:14-0700, -72 m, 10.7610
2024-06-25T12:00:14-0700, -73 m, 10.7610
2024-06-25T12:00:14-0700, -74 m, 10.7650
2024-06-25T12:00:14-0700, -75 m, 10.7680
2024-06-25T12:00:14-0700, -76 m, 10.7600
2024-06-25T12:00:14-0700, -77 m, 10.7730
2024-06-25T12:00:14-0700, -78 m, 10.7890
2024-06-25T12:00:14-0700, -79 m, 10.7870
2024-06-25T12:00:14-0700, -7 m, 12.1020
2024-06-25T12:00:14-0700, -80 m, 10.7990
2024-06-25T12:00:14-0700, -81 m, 10.7990
2024-06-25T12:00:14-0700, -8 m, 12.0280
2024-06-25T12:00:14-0700, -9 m, 11.9560
2024-06-26T00:00:15-0700, -10 m, 12.4810
2024-06-26T00:00:15-0700, -11 m, 12.4560
2024-06-26T00:00:15-0700, -12 m, 12.3910
2024-06-26T00:00:15-0700, -13 m, 12.3260
2024-06-26T00:00:15-0700, -14 m, 12.2760
2024-06-26T00:00:15-0700, -15 m, 12.1230
2024-06-26T00:00:15-0700, -16 m, 11.9580
2024-06-26T00:00:15-0700, -17 m, 11.8900
2024-06-26T00:00:15-0700, -18 m, 11.6810
2024-06-26T00:00:15-0700, -19 m, 11.4850
2024-06-26T00:00:15-0700, -20 m, 11.4060
2024-06-26T00:00:15-0700, -21 m, 11.4020
2024-06-26T00:00:15-0700, -22 m, 11.3930
2024-06-26T00:00:15-0700, -23 m, 11.3860
2024-06-26T00:00:15-0700, -24 m, 11.3800
2024-06-26T00:00:15-0700, -25 m, 11.3740
2024-06-26T00:00:15-0700, -26 m, 11.3730
2024-06-26T00:00:15-0700, -27 m, 11.3780
2024-06-26T00:00:15-0700, -28 m, 11.3810
2024-06-26T00:00:15-0700, -29 m, 11.3780
2024-06-26T00:00:15-0700, -30 m, 11.3750
2024-06-26T00:00:15-0700, -31 m, 11.3730
2024-06-26T00:00:15-0700, -32 m, 11.3680
2024-06-26T00:00:15-0700, -33 m, 11.3660
2024-06-26T00:00:15-0700, -34 m, 11.3670
2024-06-26T00:00:15-0700, -35 m, 11.3700
2024-06-26T00:00:15-0700, -36 m, 11.3650
2024-06-26T00:00:15-0700, -37 m, 11.3630
2024-06-26T00:00:15-0700, -38 m, 11.3580
2024-06-26T00:00:15-0700, -39 m, 11.3570
2024-06-26T00:00:15-0700, -40 m, 11.3560
2024-06-26T00:00:15-0700, -41 m, 11.3550
2024-06-26T00:00:15-0700, -42 m, 11.3600
2024-06-26T00:00:15-0700, -43 m, 11.3660
2024-06-26T00:00:15-0700, -44 m, 11.3580
2024-06-26T00:00:15-0700, -45 m, 11.3360
2024-06-26T00:00:15-0700, -46 m, 11.3200
2024-06-26T00:00:15-0700, -47 m, 11.2890
2024-06-26T00:00:15-0700, -48 m, 11.2670
2024-06-26T00:00:15-0700, -49 m, 11.2440
2024-06-26T00:00:15-0700, -50 m, 11.2370
2024-06-26T00:00:15-0700, -51 m, 11.2090
2024-06-26T00:00:15-0700, -52 m, 11.1960
2024-06-26T00:00:15-0700, -53 m, 11.1770
2024-06-26T00:00:15-0700, -54 m, 11.1490
2024-06-26T00:00:15-0700, -55 m, 11.1360
2024-06-26T00:00:15-0700, -56 m, 11.0990
2024-06-26T00:00:15-0700, -57 m, 11.0840
2024-06-26T00:00:15-0700, -58 m, 11.0710
2024-06-26T00:00:15-0700, -59 m, 11.0590
2024-06-26T00:00:15-0700, -5 m, 13.1030
2024-06-26T00:00:15-0700, -60 m, 11.0590
2024-06-26T00:00:15-0700, -61 m, 11.0550
2024-06-26T00:00:15-0700, -62 m, 11.0630
2024-06-26T00:00:15-0700, -63 m, 11.0530
2024-06-26T00:00:15-0700, -64 m, 11.0430
2024-06-26T00:00:15-0700, -65 m, 11.0370
2024-06-26T00:00:15-0700, -66 m, 11.0050
2024-06-26T00:00:15-0700, -67 m, 10.8900
2024-06-26T00:00:15-0700, -68 m, 10.8120
2024-06-26T00:00:15-0700, -69 m, 10.8020
2024-06-26T00:00:15-0700, -6 m, 13.0190
2024-06-26T00:00:15-0700, -70 m, 10.8000
2024-06-26T00:00:15-0700, -71 m, 10.7960
2024-06-26T00:00:15-0700, -72 m, 10.7990
2024-06-26T00:00:15-0700, -73 m, 10.8080
2024-06-26T00:00:15-0700, -74 m, 10.8090
2024-06-26T00:00:15-0700, -75 m, 10.7870
2024-06-26T00:00:15-0700, -76 m, 10.7790
2024-06-26T00:00:15-0700, -77 m, 10.7650
2024-06-26T00:00:15-0700, -78 m, 10.7460
2024-06-26T00:00:15-0700, -79 m, 10.7120
2024-06-26T00:00:15-0700, -7 m, 12.7800
2024-06-26T00:00:15-0700, -80 m, 10.7030
2024-06-26T00:00:15-0700, -8 m, 12.7110
2024-06-26T00:00:15-0700, -9 m, 12.5890
2024-06-26T12:00:14-0700, -10 m, 12.3290
2024-06-26T12:00:14-0700, -11 m, 12.2910
2024-06-26T12:00:14-0700, -12 m, 12.2750
2024-06-26T12:00:14-0700, -13 m, 12.2200
2024-06-26T12:00:14-0700, -14 m, 12.1550
2024-06-26T12:00:14-0700, -15 m, 12.1270
2024-06-26T12:00:14-0700, -16 m, 12.0400
2024-06-26T12:00:14-0700, -17 m, 11.9230
2024-06-26T12:00:14-0700, -18 m, 11.8390
2024-06-26T12:00:14-0700, -19 m, 11.8120
2024-06-26T12:00:14-0700, -20 m, 11.7570
2024-06-26T12:00:14-0700, -21 m, 11.6250
2024-06-26T12:00:14-0700, -22 m, 11.6130
2024-06-26T12:00:14-0700, -23 m, 11.6100
2024-06-26T12:00:14-0700, -24 m, 11.6080
2024-06-26T12:00:14-0700, -25 m, 11.6070
2024-06-26T12:00:14-0700, -26 m, 11.5940
2024-06-26T12:00:14-0700, -27 m, 11.5810
2024-06-26T12:00:14-0700, -28 m, 11.4820
2024-06-26T12:00:14-0700, -29 m, 11.3740
2024-06-26T12:00:14-0700, -30 m, 11.3580
2024-06-26T12:00:14-0700, -31 m, 11.3040
2024-06-26T12:00:14-0700, -32 m, 11.2120
2024-06-26T12:00:14-0700, -33 m, 11.2130
2024-06-26T12:00:14-0700, -34 m, 11.1910
2024-06-26T12:00:14-0700, -35 m, 11.1910
2024-06-26T12:00:14-0700, -36 m, 11.1920
2024-06-26T12:00:14-0700, -37 m, 11.1900
2024-06-26T12:00:14-0700, -38 m, 11.1880
2024-06-26T12:00:14-0700, -39 m, 11.1870
2024-06-26T12:00:14-0700, -40 m, 11.1880
2024-06-26T12:00:14-0700, -41 m, 11.1860
2024-06-26T12:00:14-0700, -42 m, 11.1840
2024-06-26T12:00:14-0700, -43 m, 11.1840
2024-06-26T12:00:14-0700, -44 m, 11.1860
2024-06-26T12:00:14-0700, -45 m, 11.1870
2024-06-26T12:00:14-0700, -46 m, 11.1830
2024-06-26T12:00:14-0700, -47 m, 11.1760
2024-06-26T12:00:14-0700, -48 m, 11.1750
2024-06-26T12:00:14-0700, -49 m, 11.1720
2024-06-26T12:00:14-0700, -50 m, 11.1720
2024-06-26T12:00:14-0700, -51 m, 11.1680
2024-06-26T12:00:14-0700, -52 m, 11.1660
2024-06-26T12:00:14-0700, -53 m, 11.1660
2024-06-26T12:00:14-0700, -54 m, 11.1580
2024-06-26T12:00:14-0700, -55 m, 11.1610
2024-06-26T12:00:14-0700, -56 m, 11.1610
2024-06-26T12:00:14-0700, -57 m, 11.1580
2024-06-26T12:00:14-0700, -58 m, 11.1540
2024-06-26T12:00:14-0700, -59 m, 11.1550
2024-06-26T12:00:14-0700, -5 m, 13.2600
2024-06-26T12:00:14-0700, -60 m, 11.1570
2024-06-26T12:00:14-0700, -61 m, 11.1400
2024-06-26T12:00:14-0700, -62 m, 11.0970
2024-06-26T12:00:14-0700, -63 m, 11.0620
2024-06-26T12:00:14-0700, -64 m, 11.0380
2024-06-26T12:00:14-0700, -65 m, 11.0410
2024-06-26T12:00:14-0700, -66 m, 11.0210
2024-06-26T12:00:14-0700, -67 m, 10.9590
2024-06-26T12:00:14-0700, -68 m, 10.9270
2024-06-26T12:00:14-0700, -69 m, 10.9110
2024-06-26T12:00:14-0700, -6 m, 13.0320
2024-06-26T12:00:14-0700, -70 m, 10.8980
2024-06-26T12:00:14-0700, -71 m, 10.8880
2024-06-26T12:00:14-0700, -72 m, 10.8780
2024-06-26T12:00:14-0700, -73 m, 10.8710
2024-06-26T12:00:14-0700, -74 m, 10.8680
2024-06-26T12:00:14-0700, -75 m, 10.8620
2024-06-26T12:00:14-0700, -76 m, 10.8610
2024-06-26T12:00:14-0700, -77 m, 10.8630
2024-06-26T12:00:14-0700, -78 m, 10.8640
2024-06-26T12:00:14-0700, -79 m, 10.8630
2024-06-26T12:00:14-0700, -7 m, 12.8030
2024-06-26T12:00:14-0700, -80 m, 10.8620
2024-06-26T12:00:14-0700, -8 m, 12.5190
2024-06-26T12:00:14-0700, -9 m, 12.4370
2024-06-27T00:00:14-0700, -10 m, 12.3820
2024-06-27T00:00:14-0700, -11 m, 11.9940
2024-06-27T00:00:14-0700, -12 m, 11.7060
2024-06-27T00:00:14-0700, -13 m, 11.5730
2024-06-27T00:00:14-0700, -14 m, 11.5300
2024-06-27T00:00:14-0700, -15 m, 11.5200
2024-06-27T00:00:14-0700, -16 m, 11.5070
2024-06-27T00:00:14-0700, -17 m, 11.4980
2024-06-27T00:00:14-0700, -18 m, 11.4790
2024-06-27T00:00:14-0700, -19 m, 11.4760
2024-06-27T00:00:14-0700, -20 m, 11.4770
2024-06-27T00:00:14-0700, -21 m, 11.4760
2024-06-27T00:00:14-0700, -22 m, 11.4740
2024-06-27T00:00:14-0700, -23 m, 11.4660
2024-06-27T00:00:14-0700, -24 m, 11.4670
2024-06-27T00:00:14-0700, -25 m, 11.4720
2024-06-27T00:00:14-0700, -26 m, 11.4590
2024-06-27T00:00:14-0700, -27 m, 11.4110
2024-06-27T00:00:14-0700, -28 m, 11.3800
2024-06-27T00:00:14-0700, -29 m, 11.3610
2024-06-27T00:00:14-0700, -30 m, 11.3330
2024-06-27T00:00:14-0700, -31 m, 11.3190
2024-06-27T00:00:14-0700, -32 m, 11.2960
2024-06-27T00:00:14-0700, -33 m, 11.2580
2024-06-27T00:00:14-0700, -34 m, 11.2150
2024-06-27T00:00:14-0700, -35 m, 11.1720
2024-06-27T00:00:14-0700, -36 m, 11.1450
2024-06-27T00:00:14-0700, -37 m, 11.1200
2024-06-27T00:00:14-0700, -38 m, 11.0870
2024-06-27T00:00:14-0700, -39 m, 11.0570
2024-06-27T00:00:14-0700, -40 m, 11.0320
2024-06-27T00:00:14-0700, -41 m, 11.0070
2024-06-27T00:00:14-0700, -42 m, 11.0020
2024-06-27T00:00:14-0700, -43 m, 10.9980
2024-06-27T00:00:14-0700, -44 m, 10.9780
2024-06-27T00:00:14-0700, -45 m, 10.9570
2024-06-27T00:00:14-0700, -46 m, 10.9370
2024-06-27T00:00:14-0700, -47 m, 10.9330
2024-06-27T00:00:14-0700, -48 m, 10.9200
2024-06-27T00:00:14-0700, -49 m, 10.9170
2024-06-27T00:00:14-0700, -50 m, 10.9140
2024-06-27T00:00:14-0700, -51 m, 10.9110
2024-06-27T00:00:14-0700, -52 m, 10.9080
2024-06-27T00:00:14-0700, -53 m, 10.9070
2024-06-27T00:00:14-0700, -54 m, 10.9020
2024-06-27T00:00:14-0700, -55 m, 10.8970
2024-06-27T00:00:14-0700, -56 m, 10.8930
2024-06-27T00:00:14-0700, -57 m, 10.8790
2024-06-27T00:00:14-0700, -58 m, 10.8500
2024-06-27T00:00:14-0700, -59 m, 10.8050
2024-06-27T00:00:14-0700, -5 m, 13.2930
2024-06-27T00:00:14-0700, -60 m, 10.7880
2024-06-27T00:00:14-0700, -61 m, 10.7830
2024-06-27T00:00:14-0700, -62 m, 10.7680
2024-06-27T00:00:14-0700, -63 m, 10.7650
2024-06-27T00:00:14-0700, -64 m, 10.7630
2024-06-27T00:00:14-0700, -65 m, 10.7610
2024-06-27T00:00:14-0700, -66 m, 10.7590
2024-06-27T00:00:14-0700, -67 m, 10.7580
2024-06-27T00:00:14-0700, -68 m, 10.7570
2024-06-27T00:00:14-0700, -69 m, 10.7550
2024-06-27T00:00:14-0700, -6 m, 13.2120
2024-06-27T00:00:14-0700, -70 m, 10.7540
2024-06-27T00:00:14-0700, -71 m, 10.7520
2024-06-27T00:00:14-0700, -72 m, 10.7510
2024-06-27T00:00:14-0700, -73 m, 10.7500
2024-06-27T00:00:14-0700, -74 m, 10.7500
2024-06-27T00:00:14-0700, -75 m, 10.7480
2024-06-27T00:00:14-0700, -76 m, 10.7480
2024-06-27T00:00:14-0700, -77 m, 10.7470
2024-06-27T00:00:14-0700, -78 m, 10.7430
2024-06-27T00:00:14-0700, -79 m, 10.7410
2024-06-27T00:00:14-0700, -7 m, 13.1470
2024-06-27T00:00:14-0700, -80 m, 10.7410
2024-06-27T00:00:14-0700, -81 m, 10.7420
2024-06-27T00:00:14-0700, -8 m, 13.1110
2024-06-27T00:00:14-0700, -9 m, 12.9410
2024-06-27T12:00:14-0700, -10 m, 12.2240
2024-06-27T12:00:14-0700, -11 m, 11.9130
2024-06-27T12:00:14-0700, -12 m, 11.7710
2024-06-27T12:00:14-0700, -13 m, 11.7380
2024-06-27T12:00:14-0700, -14 m, 11.7130
2024-06-27T12:00:14-0700, -15 m, 11.6880
2024-06-27T12:00:14-0700, -16 m, 11.6500
2024-06-27T12:00:14-0700, -17 m, 11.5490
2024-06-27T12:00:14-0700, -18 m, 11.4540
2024-06-27T12:00:14-0700, -19 m, 11.4160
2024-06-27T12:00:14-0700, -20 m, 11.4000
2024-06-27T12:00:14-0700, -21 m, 11.3620
2024-06-27T12:00:14-0700, -22 m, 11.3370
2024-06-27T12:00:14-0700, -23 m, 11.3100
2024-06-27T12:00:14-0700, -24 m, 11.3050
2024-06-27T12:00:14-0700, -25 m, 11.2990
2024-06-27T12:00:14-0700, -26 m, 11.2690
2024-06-27T12:00:14-0700, -27 m, 11.2480
2024-06-27T12:00:14-0700, -28 m, 11.2660
2024-06-27T12:00:14-0700, -29 m, 11.2430
2024-06-27T12:00:14-0700, -30 m, 11.2290
2024-06-27T12:00:14-0700, -31 m, 11.2340
2024-06-27T12:00:14-0700, -32 m, 11.2250
2024-06-27T12:00:14-0700, -33 m, 11.1700
2024-06-27T12:00:14-0700, -34 m, 11.1280
2024-06-27T12:00:14-0700, -35 m, 11.1130
2024-06-27T12:00:14-0700, -36 m, 11.1000
2024-06-27T12:00:14-0700, -37 m, 11.0950
2024-06-27T12:00:14-0700, -38 m, 11.0960
2024-06-27T12:00:14-0700, -39 m, 11.0990
2024-06-27T12:00:14-0700, -40 m, 11.0980
2024-06-27T12:00:14-0700, -41 m, 11.0970
2024-06-27T12:00:14-0700, -42 m, 11.0960
2024-06-27T12:00:14-0700, -43 m, 11.0970
2024-06-27T12:00:14-0700, -44 m, 11.0950
2024-06-27T12:00:14-0700, -45 m, 11.0840
2024-06-27T12:00:14-0700, -46 m, 11.0760
2024-06-27T12:00:14-0700, -47 m, 11.0730
2024-06-27T12:00:14-0700, -48 m, 11.0680
2024-06-27T12:00:14-0700, -49 m, 11.0570
2024-06-27T12:00:14-0700, -50 m, 11.0490
2024-06-27T12:00:14-0700, -51 m, 11.0270
2024-06-27T12:00:14-0700, -52 m, 11.0110
2024-06-27T12:00:14-0700, -53 m, 10.9930
2024-06-27T12:00:14-0700, -54 m, 10.9860
2024-06-27T12:00:14-0700, -55 m, 10.9820
2024-06-27T12:00:14-0700, -56 m, 10.9730
2024-06-27T12:00:14-0700, -57 m, 10.9650
2024-06-27T12:00:14-0700, -58 m, 10.9540
2024-06-27T12:00:14-0700, -59 m, 10.9300
2024-06-27T12:00:14-0700, -5 m, 13.1050
2024-06-27T12:00:14-0700, -60 m, 10.9140
2024-06-27T12:00:14-0700, -61 m, 10.9100
2024-06-27T12:00:14-0700, -62 m, 10.9090
2024-06-27T12:00:14-0700, -63 m, 10.9050
2024-06-27T12:00:14-0700, -64 m, 10.8950
2024-06-27T12:00:14-0700, -65 m, 10.8890
2024-06-27T12:00:14-0700, -66 m, 10.8820
